,Unnamed: 0,START_DATE,END_DATE,START,STOP,MILES,date,time,day-night,DAY,CATEGORY_Business,CATEGORY_Personal,PURPOSE_Airport/Travel,PURPOSE_Between Offices,PURPOSE_Charity ($),PURPOSE_Commute,PURPOSE_Customer Visit,PURPOSE_Errand/Supplies,PURPOSE_Meal/Entertain,PURPOSE_Meeting,PURPOSE_Moving,PURPOSE_NOT,PURPOSE_Temporary Site,MONTH
570,585,2016-07-22 13:21:00,2016-07-22 13:42:00,Durham,Cary,9.9,2016-07-22,13.0,Afternoon,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,July
571,586,2016-07-22 14:27:00,2016-07-22 14:43:00,Cary,Morrisville,6.1,2016-07-22,14.0,Afternoon,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,July
572,587,2016-07-22 15:49:00,2016-07-22 16:22:00,Morrisville,Cary,12.2,2016-07-22,15.0,Afternoon,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
573,588,2016-07-22 18:33:00,2016-07-22 18:51:00,Wayne Ridge,Whitebridge,8.0,2016-07-22,18.0,Evening,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
574,589,2016-07-23 14:27:00,2016-07-23 14:44:00,Cary,Morrisville,4.0,2016-07-23,14.0,Afternoon,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
575,590,2016-07-23 14:48:00,2016-07-23 15:12:00,Morrisville,Cary,9.5,2016-07-23,14.0,Afternoon,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
576,591,2016-07-23 15:15:00,2016-07-23 15:27:00,Cary,Morrisville,3.0,2016-07-23,15.0,Afternoon,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
577,592,2016-07-23 15:50:00,2016-07-23 16:10:00,Morrisville,Cary,6.3,2016-07-23,15.0,Afternoon,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
578,593,2016-07-23 20:17:00,2016-07-23 20:33:00,Cary,Durham,10.4,2016-07-23,20.0,Night,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,July
579,594,2016-07-23 23:18:00,2016-07-23 23:43:00,Durham,Cary,9.9,2016-07-23,23.0,Night,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,July
580,595,2016-07-25 10:35:00,2016-07-25 10:41:00,Whitebridge,Parkway,1.5,2016-07-25,10.0,Morning,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
581,596,2016-07-25 10:47:00,2016-07-25 10:58:00,Cary,Morrisville,4.9,2016-07-25,10.0,Morning,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
582,597,2016-07-25 11:04:00,2016-07-25 11:33:00,Morrisville,Cary,7.9,2016-07-25,11.0,Afternoon,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
583,598,2016-07-25 11:37:00,2016-07-25 11:44:00,Parkway,Whitebridge,1.7,2016-07-25,11.0,Afternoon,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
584,599,2016-07-26 15:43:00,2016-07-26 15:49:00,Whitebridge,Westpark Place,2.2,2016-07-26,15.0,Afternoon,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
585,600,2016-07-26 17:14:00,2016-07-26 17:24:00,Westpark Place,Whitebridge,2.1,2016-07-26,17.0,Evening,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
586,601,2016-07-26 20:52:00,2016-07-26 21:00:00,Cary,Morrisville,2.5,2016-07-26,20.0,Night,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,July
587,602,2016-07-26 22:31:00,2016-07-26 22:39:00,Morrisville,Cary,2.5,2016-07-26,22.0,Night,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,July
588,603,2016-07-27 19:08:00,2016-07-27 19:20:00,Cary,Morrisville,2.8,2016-07-27,19.0,Evening,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
589,604,2016-07-27 21:34:00,2016-07-27 21:57:00,Morrisville,Raleigh,14.7,2016-07-27,21.0,Night,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
590,605,2016-07-27 22:00:00,2016-07-27 22:26:00,Raleigh,Morrisville,14.6,2016-07-27,22.0,Night,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
591,607,2016-07-29 15:45:00,2016-07-29 15:47:00,Whitebridge,Westpark Place,2.2,2016-07-29,15.0,Afternoon,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
592,608,2016-07-29 17:27:00,2016-07-29 17:45:00,Westpark Place,Whitebridge,2.2,2016-07-29,17.0,Evening,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,July
593,609,2016-07-30 17:02:00,2016-07-30 17:27:00,Cary,Durham,14.0,2016-07-30,17.0,Evening,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
594,610,2016-07-30 21:16:00,2016-07-30 21:41:00,Durham,Cary,13.3,2016-07-30,21.0,Night,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
595,611,2016-07-31 17:30:00,2016-07-31 17:37:00,Westpark Place,Whitebridge,1.8,2016-07-31,17.0,Evening,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,July
596,612,2016-08-01 12:47:00,2016-08-01 13:04:00,Whitebridge,Arlington Park at Amberly,6.2,2016-08-01,12.0,Afternoon,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
597,613,2016-08-01 13:08:00,2016-08-01 13:19:00,Arlington Park at Amberly,Lexington Park at Amberly,1.3,2016-08-01,13.0,Afternoon,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
598,614,2016-08-01 13:28:00,2016-08-01 13:46:00,Lexington Park at Amberly,Westpark Place,1.9,2016-08-01,13.0,Afternoon,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
599,615,2016-08-01 13:52:00,2016-08-01 14:14:00,Cary,Apex,6.9,2016-08-01,13.0,Afternoon,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
600,616,2016-08-01 15:40:00,2016-08-01 15:47:00,Apex,Cary,4.6,2016-08-01,15.0,Afternoon,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
601,617,2016-08-01 16:18:00,2016-08-01 16:25:00,Whitebridge,Edgehill Farms,2.8,2016-08-01,16.0,Evening,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
602,618,2016-08-01 16:29:00,2016-08-01 16:59:00,Cary,Morrisville,9.1,2016-08-01,16.0,Evening,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
603,619,2016-08-01 17:23:00,2016-08-01 17:55:00,Morrisville,Cary,8.1,2016-08-01,17.0,Evening,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
604,620,2016-08-02 08:11:00,2016-08-02 08:32:00,Cary,Morrisville,8.4,2016-08-02,8.0,Morning,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Aug
605,621,2016-08-02 11:51:00,2016-08-02 12:15:00,Arlington,Washington,4.9,2016-08-02,11.0,Afternoon,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
606,622,2016-08-02 19:15:00,2016-08-02 19:23:00,Kalorama Triangle,K Street,1.0,2016-08-02,19.0,Evening,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
607,623,2016-08-02 21:23:00,2016-08-02 21:29:00,K Street,Kalorama Triangle,1.0,2016-08-02,21.0,Night,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
608,624,2016-08-03 12:46:00,2016-08-03 13:00:00,West End,Northwest Rectangle,2.0,2016-08-03,12.0,Afternoon,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
609,625,2016-08-03 14:59:00,2016-08-03 15:03:00,K Street,Kalorama Triangle,1.1,2016-08-03,14.0,Afternoon,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
610,626,2016-08-03 16:00:00,2016-08-03 16:04:00,Kalorama Triangle,Downtown,1.5,2016-08-03,16.0,Evening,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
611,627,2016-08-05 17:23:00,2016-08-05 17:30:00,Connecticut Avenue,Kalorama Triangle,1.3,2016-08-05,17.0,Evening,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
612,628,2016-08-05 18:17:00,2016-08-05 18:21:00,Kalorama Triangle,Columbia Heights,1.8,2016-08-05,18.0,Evening,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
613,629,2016-08-05 19:17:00,2016-08-05 19:27:00,Columbia Heights,Kalorama Triangle,1.5,2016-08-05,19.0,Evening,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
614,630,2016-08-06 06:40:00,2016-08-06 06:58:00,Washington,Arlington,6.6,2016-08-06,6.0,Morning,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
615,631,2016-08-06 09:31:00,2016-08-06 09:53:00,Morrisville,Cary,8.0,2016-08-06,9.0,Morning,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
616,632,2016-08-07 17:14:00,2016-08-07 17:23:00,Whitebridge,Edgehill Farms,2.7,2016-08-07,17.0,Evening,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
617,633,2016-08-07 17:28:00,2016-08-07 17:43:00,Edgehill Farms,Whitebridge,2.7,2016-08-07,17.0,Evening,Sun,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Aug
618,634,2016-08-07 18:17:00,2016-08-07 18:23:00,Cary,Morrisville,2.5,2016-08-07,18.0,Evening,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
619,635,2016-08-07 20:15:00,2016-08-07 20:23:00,Morrisville,Cary,2.5,2016-08-07,20.0,Night,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Aug
620,636,2016-08-08 16:17:00,2016-08-08 16:31:00,Whitebridge,Farmington Woods,5.2,2016-08-08,16.0,Evening,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
621,637,2016-08-08 16:37:00,2016-08-08 16:50:00,Farmington Woods,Edgehill Farms,4.0,2016-08-08,16.0,Evening,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
622,638,2016-08-08 17:02:00,2016-08-08 17:13:00,Edgehill Farms,Whitebridge,2.7,2016-08-08,17.0,Evening,Mon,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Aug
623,639,2016-08-08 21:50:00,2016-08-08 22:15:00,Cary,Morrisville,4.8,2016-08-08,21.0,Night,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
624,640,2016-08-08 23:28:00,2016-08-08 23:37:00,Morrisville,Cary,3.2,2016-08-08,23.0,Night,Mon,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Aug
625,641,2016-08-09 14:20:00,2016-08-09 14:38:00,Whitebridge,Waverly Place,6.9,2016-08-09,14.0,Afternoon,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
626,642,2016-08-09 15:15:00,2016-08-09 15:36:00,Cary,Raleigh,14.9,2016-08-09,15.0,Afternoon,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
627,643,2016-08-09 16:04:00,2016-08-09 16:37:00,Raleigh,Cary,17.4,2016-08-09,16.0,Evening,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
628,644,2016-08-10 16:56:00,2016-08-10 17:24:00,Cary,Durham,12.9,2016-08-10,16.0,Evening,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
629,645,2016-08-10 17:53:00,2016-08-10 18:28:00,Durham,Apex,15.3,2016-08-10,17.0,Evening,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
630,646,2016-08-10 18:49:00,2016-08-10 18:50:00,Apex,Apex,1.0,2016-08-10,18.0,Evening,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
631,647,2016-08-10 19:47:00,2016-08-10 20:02:00,Apex,Cary,6.0,2016-08-10,19.0,Evening,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
632,648,2016-08-11 12:53:00,2016-08-11 13:00:00,Whitebridge,Heritage Pines,2.2,2016-08-11,12.0,Afternoon,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
633,649,2016-08-11 13:14:00,2016-08-11 13:28:00,Heritage Pines,Edgehill Farms,4.4,2016-08-11,13.0,Afternoon,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
634,650,2016-08-11 13:32:00,2016-08-11 13:42:00,Edgehill Farms,Whitebridge,2.8,2016-08-11,13.0,Afternoon,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
635,651,2016-08-11 18:37:00,2016-08-11 19:29:00,Cary,Wake Forest,31.7,2016-08-11,18.0,Evening,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
636,652,2016-08-11 20:59:00,2016-08-11 21:44:00,Wake Forest,Cary,31.9,2016-08-11,20.0,Night,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
637,653,2016-08-12 18:49:00,2016-08-12 18:52:00,Whitebridge,Westpark Place,1.9,2016-08-12,18.0,Evening,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
638,654,2016-08-12 18:56:00,2016-08-12 19:05:00,Westpark Place,Whitebridge,1.8,2016-08-12,18.0,Evening,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
639,655,2016-08-13 15:35:00,2016-08-13 15:58:00,Cary,Morrisville,8.4,2016-08-13,15.0,Afternoon,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Aug
640,656,2016-08-15 09:05:00,2016-08-15 09:52:00,R?walpindi,Unknown Location,15.6,2016-08-15,9.0,Morning,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
641,657,2016-08-15 15:20:00,2016-08-15 15:47:00,Unknown Location,Unknown Location,14.1,2016-08-15,15.0,Afternoon,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
642,658,2016-08-15 16:52:00,2016-08-15 17:30:00,Unknown Location,Unknown Location,15.7,2016-08-15,16.0,Evening,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
643,659,2016-08-15 19:08:00,2016-08-15 20:30:00,Unknown Location,Unknown Location,25.9,2016-08-15,19.0,Evening,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Aug
644,660,2016-08-16 07:58:00,2016-08-16 08:11:00,Unknown Location,Unknown Location,7.9,2016-08-16,7.0,Morning,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
645,661,2016-08-16 08:16:00,2016-08-16 08:23:00,Unknown Location,Unknown Location,2.7,2016-08-16,8.0,Morning,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
646,662,2016-08-16 08:46:00,2016-08-16 08:53:00,Unknown Location,Unknown Location,5.5,2016-08-16,8.0,Morning,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
647,663,2016-08-16 10:06:00,2016-08-16 10:27:00,Unknown Location,Islamabad,5.7,2016-08-16,10.0,Morning,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
648,664,2016-08-16 10:31:00,2016-08-16 10:38:00,Islamabad,Islamabad,1.2,2016-08-16,10.0,Morning,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
649,665,2016-08-16 11:47:00,2016-08-16 12:03:00,Islamabad,Unknown Location,5.7,2016-08-16,11.0,Afternoon,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Aug
650,666,2016-08-16 15:13:00,2016-08-16 15:36:00,Unknown Location,Unknown Location,16.2,2016-08-16,15.0,Afternoon,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
651,667,2016-08-17 10:17:00,2016-08-17 10:41:00,Unknown Location,Unknown Location,2.6,2016-08-17,10.0,Morning,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
652,668,2016-08-17 10:57:00,2016-08-17 11:20:00,Unknown Location,Unknown Location,12.1,2016-08-17,10.0,Morning,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
653,669,2016-08-17 14:45:00,2016-08-17 14:50:00,Unknown Location,R?walpindi,1.4,2016-08-17,14.0,Afternoon,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
654,670,2016-08-17 15:32:00,2016-08-17 15:47:00,R?walpindi,Islamabad,6.4,2016-08-17,15.0,Afternoon,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
655,671,2016-08-17 16:29:00,2016-08-17 16:50:00,Islamabad,Unknown Location,7.3,2016-08-17,16.0,Evening,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
656,672,2016-08-17 16:54:00,2016-08-17 17:00:00,Unknown Location,Unknown Location,5.3,2016-08-17,16.0,Evening,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
657,673,2016-08-17 17:05:00,2016-08-17 17:34:00,Unknown Location,Unknown Location,5.5,2016-08-17,17.0,Evening,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
658,674,2016-08-17 18:38:00,2016-08-17 18:57:00,Unknown Location,Unknown Location,7.7,2016-08-17,18.0,Evening,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Aug
659,675,2016-08-18 18:40:00,2016-08-18 19:07:00,Unknown Location,Unknown Location,7.6,2016-08-18,18.0,Evening,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Aug
660,676,2016-08-19 08:24:00,2016-08-19 08:45:00,Unknown Location,Noorpur Shahan,7.6,2016-08-19,8.0,Morning,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
661,677,2016-08-19 08:54:00,2016-08-19 09:07:00,Noorpur Shahan,Islamabad,3.3,2016-08-19,8.0,Morning,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
662,678,2016-08-19 09:27:00,2016-08-19 09:47:00,Islamabad,R?walpindi,6.5,2016-08-19,9.0,Morning,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
663,679,2016-08-19 10:57:00,2016-08-19 11:06:00,R?walpindi,Unknown Location,2.0,2016-08-19,10.0,Morning,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
664,680,2016-08-19 12:07:00,2016-08-19 12:24:00,Unknown Location,Islamabad,5.7,2016-08-19,12.0,Afternoon,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
665,681,2016-08-19 15:51:00,2016-08-19 16:06:00,Islamabad,Islamabad,3.2,2016-08-19,15.0,Afternoon,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
666,682,2016-08-19 17:12:00,2016-08-19 17:52:00,Islamabad,Unknown Location,12.5,2016-08-19,17.0,Evening,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
667,683,2016-08-21 10:00:00,2016-08-21 10:29:00,Unknown Location,Unknown Location,7.6,2016-08-21,10.0,Morning,Sun,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aug
668,684,2016-08-21 14:05:00,2016-08-21 14:34:00,Unknown Location,Unknown Location,7.7,2016-08-21,14.0,Afternoon,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
669,685,2016-08-21 16:30:00,2016-08-21 17:02:00,Unknown Location,Islamabad,12.2,2016-08-21,16.0,Evening,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
670,686,2016-08-21 18:10:00,2016-08-21 18:17:00,Islamabad,Islamabad,1.4,2016-08-21,18.0,Evening,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
671,687,2016-08-21 18:48:00,2016-08-21 19:24:00,Islamabad,Unknown Location,20.2,2016-08-21,18.0,Evening,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
672,688,2016-08-22 10:00:00,2016-08-22 10:44:00,Unknown Location,Islamabad,9.8,2016-08-22,10.0,Morning,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
673,689,2016-08-22 11:07:00,2016-08-22 11:23:00,Islamabad,Unknown Location,6.3,2016-08-22,11.0,Afternoon,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
674,690,2016-08-22 12:36:00,2016-08-22 12:49:00,Unknown Location,Islamabad,4.9,2016-08-22,12.0,Afternoon,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
675,691,2016-08-22 13:02:00,2016-08-22 13:11:00,Islamabad,Islamabad,1.5,2016-08-22,13.0,Afternoon,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
676,692,2016-08-22 14:07:00,2016-08-22 14:31:00,Islamabad,Unknown Location,10.9,2016-08-22,14.0,Afternoon,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
677,693,2016-08-22 15:14:00,2016-08-22 15:49:00,Unknown Location,Unknown Location,19.0,2016-08-22,15.0,Afternoon,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
678,694,2016-08-22 15:59:00,2016-08-22 17:16:00,Unknown Location,Unknown Location,19.0,2016-08-22,15.0,Afternoon,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
679,695,2016-08-22 19:58:00,2016-08-22 20:50:00,Unknown Location,R?walpindi,7.9,2016-08-22,19.0,Evening,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
680,696,2016-08-22 20:53:00,2016-08-22 21:31:00,R?walpindi,R?walpindi,4.1,2016-08-22,20.0,Night,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
681,697,2016-08-22 22:31:00,2016-08-22 23:00:00,R?walpindi,Unknown Location,18.7,2016-08-22,22.0,Night,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
682,698,2016-08-23 08:10:00,2016-08-23 08:25:00,Unknown Location,Noorpur Shahan,8.7,2016-08-23,8.0,Morning,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aug
